school,roomName,seatName,devSn
大学城校区,101自修室,101-117,101266800
大学城校区,101自修室,101-125,101266808
大学城校区,101自修室,101-133,101266816
大学城校区,101自修室,101-141,101266824
大学城校区,101自修室,101-149,101266832
大学城校区,101自修室,101-157,101266840
大学城校区,101自修室,101-165,101266848
大学城校区,101自修室,101-173,101266856
大学城校区,101自修室,101-181,101266864
大学城校区,101自修室,101-189,101266872
大学城校区,101自修室,101-197,101266880
大学城校区,101自修室,101-205,101266888
大学城校区,101自修室,101-213,101266896
大学城校区,101自修室,101-221,101266904
大学城校区,101自修室,101-229,101266912
大学城校区,101自修室,101-237,101266920
大学城校区,101自修室,101-245,101266928
大学城校区,101自修室,101-253,101266936
大学城校区,101自修室,101-261,101266944
大学城校区,101自修室,101-269,101266952
大学城校区,101自修室,101-277,101266960
大学城校区,101自修室,101-285,101266968
大学城校区,101自修室,101-293,101266976
大学城校区,101自修室,101-301,101266984
大学城校区,101自修室,101-309,101266992
大学城校区,101自修室,101-317,101267000
大学城校区,101自修室,101-325,101267008
大学城校区,101自修室,101-333,101267016
大学城校区,101自修室,101-341,101267024
大学城校区,101自修室,101-349,101267032
大学城校区,101自修室,101-357,101267040
大学城校区,101自修室,101-006,101266689
大学城校区,101自修室,101-014,101266697
大学城校区,101自修室,101-022,101266705
大学城校区,101自修室,101-030,101266713
大学城校区,101自修室,101-038,101266721
大学城校区,101自修室,101-046,101266729
大学城校区,101自修室,101-054,101266737
大学城校区,101自修室,101-062,101266745
大学城校区,101自修室,101-070,101266753
大学城校区,101自修室,101-078,101266761
大学城校区,101自修室,101-086,101266769
大学城校区,101自修室,101-094,101266777
大学城校区,101自修室,101-102,101266785
大学城校区,101自修室,101-110,101266793
大学城校区,101自修室,101-118,101266801
大学城校区,101自修室,101-126,101266809
大学城校区,101自修室,101-134,101266817
大学城校区,101自修室,101-142,101266825
大学城校区,101自修室,101-150,101266833
大学城校区,101自修室,101-158,101266841
大学城校区,101自修室,101-166,101266849
大学城校区,101自修室,101-174,101266857
大学城校区,101自修室,101-182,101266865
大学城校区,101自修室,101-190,101266873
大学城校区,101自修室,101-198,101266881
大学城校区,101自修室,101-206,101266889
大学城校区,101自修室,101-214,101266897
大学城校区,101自修室,101-222,101266905
大学城校区,101自修室,101-230,101266913
大学城校区,101自修室,101-238,101266921
大学城校区,101自修室,101-246,101266929
大学城校区,101自修室,101-254,101266937
大学城校区,101自修室,101-262,101266945
大学城校区,101自修室,101-270,101266953
大学城校区,101自修室,101-278,101266961
