school,roomName,seatName,devSn
大学城校区,3楼现刊阅览室,306-010,100589694
大学城校区,3楼现刊阅览室,306-018,100589702
大学城校区,3楼现刊阅览室,306-026,100589710
大学城校区,3楼现刊阅览室,306-034,100589718
大学城校区,3楼现刊阅览室,306-042,100589726
大学城校区,3楼现刊阅览室,306-050,100589734
大学城校区,3楼现刊阅览室,306-058,100589742
大学城校区,3楼现刊阅览室,307-002,100589750
大学城校区,3楼现刊阅览室,307-010,100589758
大学城校区,3楼现刊阅览室,307-018,100589766
大学城校区,3楼现刊阅览室,307-026,100589774
大学城校区,3楼现刊阅览室,307-034,100589782
大学城校区,3楼现刊阅览室,307-042,100589790
大学城校区,3楼现刊阅览室,307-050,100589798
大学城校区,3楼现刊阅览室,307-058,100589806
大学城校区,3楼现刊阅览室,307-066,100589814
大学城校区,3楼现刊阅览室,307-074,100589822
大学城校区,3楼现刊阅览室,307-082,100589830
大学城校区,3楼现刊阅览室,307-090,100589838
大学城校区,3楼现刊阅览室,307-098,100589846
大学城校区,3楼现刊阅览室,307-106,100589854
大学城校区,3楼现刊阅览室,307-114,100589862
大学城校区,3楼现刊阅览室,307-122,100589870
大学城校区,3楼现刊阅览室,307-130,100589878
大学城校区,3楼现刊阅览室,307-138,100589886
大学城校区,3楼现刊阅览室,307-146,100589894
大学城校区,3楼现刊阅览室,307-154,100589902
大学城校区,3楼现刊阅览室,307-162,100589910
大学城校区,3楼现刊阅览室,307-170,100589918
大学城校区,3楼现刊阅览室,307-178,100589926
大学城校区,3楼现刊阅览室,307-186,100589934
大学城校区,3楼现刊阅览室,306-003,100589687
大学城校区,3楼现刊阅览室,306-011,100589695
大学城校区,3楼现刊阅览室,306-019,100589703
大学城校区,3楼现刊阅览室,306-027,100589711
大学城校区,3楼现刊阅览室,306-035,100589719
大学城校区,3楼现刊阅览室,306-043,100589727
大学城校区,3楼现刊阅览室,306-051,100589735
大学城校区,3楼现刊阅览室,306-059,100589743
大学城校区,3楼现刊阅览室,307-003,100589751
大学城校区,3楼现刊阅览室,307-011,100589759
大学城校区,3楼现刊阅览室,307-019,100589767
大学城校区,3楼现刊阅览室,307-027,100589775
大学城校区,3楼现刊阅览室,307-035,100589783
大学城校区,3楼现刊阅览室,307-043,100589791
大学城校区,3楼现刊阅览室,307-051,100589799
大学城校区,3楼现刊阅览室,307-059,100589807
大学城校区,3楼现刊阅览室,307-067,100589815
大学城校区,3楼现刊阅览室,307-075,100589823
大学城校区,3楼现刊阅览室,307-083,100589831
大学城校区,3楼现刊阅览室,307-091,100589839
大学城校区,3楼现刊阅览室,307-099,100589847
大学城校区,3楼现刊阅览室,307-107,100589855
大学城校区,3楼现刊阅览室,307-115,100589863
大学城校区,3楼现刊阅览室,307-123,100589871
大学城校区,3楼现刊阅览室,307-131,100589879
大学城校区,3楼现刊阅览室,307-139,100589887
大学城校区,3楼现刊阅览室,307-147,100589895
大学城校区,3楼现刊阅览室,307-155,100589903
大学城校区,3楼现刊阅览室,307-163,100589911
